artists_id,acousticness,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,uri,valence,release_date,artists_name,genres,release_year
26dSoYclwsYLMAKD3tpOr4,0.0245,0.9,1.0,206960.0,0.693,https://api.spotify.com/v1/tracks/4rIz1mOBHqIo6Mk7DzuoPs,4rIz1mOBHqIo6Mk7DzuoPs,0.00278,11.0,0.04,-3.989,"

For whatever reason
I feel like I've been wanting you all my life
You don't understand?
I'm so glad we're at the same place at the same time
It's over now
I spotted you dancing
You made all the girls stare
Those lips and your brown eyes (Ooh)
And the sexy hair
I should shake my thing
I make the world want you
Tell your boys you'll be back
I wanna see what you can do

What would it take for you to just leave with me?
Not tryna sound conceited, but me and you were meant to be
You're a sexy guy, I'm a nice girl (Don't you know?)
Let's turn this dance floor into our own little nasty world

Boys, sometimes a girl just needs one (You know I need you)
Boys, to love her and to hold (I just want you to touch me)
Boys, and when a girl is with one
Boys, then she's in control

Took the boy off the dance floor
Screaming in his ear
Must've said something 'bout me (What you say?)
Because he's looking over here
You looking at me with a sexy attitude
But the way your boys moving it
It puts me in the mood (Ow!)

What would it take for you to just leave with me?
Not tryna sound conceited, but me and you were meant to be (Don't you know?)
You're a sexy guy, I'm a nice girl (Don't you know?)
Let's turn this dance floor into our own little nasty world

Boys, sometimes a girl just needs one (I get nasty)
Boys, to love her and to hold (I get nasty)
Boys, and when a girl is with one (I get nasty)
Boys, then she's in control (You like that? Here we go)

Tonight, let's fly, boy, have no fear (Have no fear)
There's no time to lose (What are you waiting for?)
And next week, you may not see me here
So, boy, just make your move (Let me see what you can do)

Boys, sometimes a girl just needs one
Boys, to love her and to hold (The way you move)
Boys, and when a girl is with one (It's gon' turn me on)
Boys, then she's in control

Come with me, let's fly into the night
Oh, boy, tonight is ours (It's just you and me, baby)
Keep loving me, make sure you hold me tight
Let's head for the stars (Get nasty)
Ow!

Boys, sometimes a girl just needs one
Boys, to love her and to hold (Get nasty)
Boys, and when a girl is with one (Get nasty)
Boys, then she's in control

Can't live with 'em, can't live without 'em
",0.0,Boys,2000ennials,51.0,https://p.scdn.co/mp3-preview/9d5f7edb357f7bee23ad1d84d94d7c882b280928?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0751,107.021,4.0,https://api.spotify.com/v1/tracks/4rIz1mOBHqIo6Mk7DzuoPs,4rIz1mOBHqIo6Mk7DzuoPs,0.864,2001,Britney Spears,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",2001
4xnihxcoXWK3UqryOSnbw5,0.528,0.749,1.0,192200.0,0.419,https://api.spotify.com/v1/tracks/64sp7I8wf70B7OLOpih6XJ,64sp7I8wf70B7OLOpih6XJ,7.85e-06,5.0,0.113,-9.41,"

Think I drank too much again
Looks like fun, but it's pretend
Why do I try to fit in
When I just wanna go home

And I know this isn't like me
I just want people to like me
Got my glass up in the air
And I act like I don't care
And I take some, but I shouldn't
And I say things that I wouldn't
And I'm just part of the crowd
But I feel better now, so

Keep on playing that song that I don't like
I just wanna feel normal for the night
Keep on kissing that guy that's not my type
I just wanna feel normal for the night
I should go, it's getting late
But I'ma keep on dancing 'till I feel okay
So keep on playing that song that I don't like
I just wanna feel normal for the night

Taking pictures in the dark
Smoke it up 'till I can't talk
Fooled myself, almost forgot
That I just wanna go home (I just wanna go home)

And I know this isn't like me
I just want people to like me
Got my glass up in the air
And I act like I don't care
And I take some, but I shouldn't
And I say things that I wouldn't
And I'm just part of the crowd
But I feel better now, so

Keep on playing that song that I don't like
I just wanna feel normal for the night
Keep on kissing that guy that's not my type
I just wanna feel normal for the night
I should go, it's getting late
But I'ma keep on dancing 'till I feel okay
So keep on playing that song that I don't like
I just wanna feel normal for the night

I, I, I just wanna feel normal for the night
I, I, I just wanna feel normal

So keep on playing that song that I don't like
I just wanna feel normal for the night
Keep on kissing that guy that's not my type
I just wanna feel normal for the night
I should go, it's getting late
But I'ma keep on dancing 'till I feel okay
So keep on playing that song that I don't like
I just wanna feel normal for the night
",1.0,Normal,Sad Bops,64.0,https://p.scdn.co/mp3-preview/12e7d16b19d9a32174db7cea57c7c78a82b1abaf?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0719,120.166,4.0,https://api.spotify.com/v1/tracks/64sp7I8wf70B7OLOpih6XJ,64sp7I8wf70B7OLOpih6XJ,0.279,2018-04-18,Sasha Sloan,"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop']",2018
5rScKX1Sh1U67meeUyTGwk,0.0136,0.523,1.0,214827.0,0.828,https://api.spotify.com/v1/tracks/1u0l8zWpQeMYStFkc2mLD7,1u0l8zWpQeMYStFkc2mLD7,0.000255,1.0,0.165,-4.696,"

Turn it inside out so I can see
The part of you that's driftin' over me
And when I wake you're, you're never there
And when I sleep you're, you're everywhere
You're everywhere

Just tell me how I got this far
Just tell me why you're here and who you are
'Cause everytime I look
You're never there
And every time I sleep
You're always there

'Cause you're everywhere to me
And when I close my eyes
It's you I see
You're everything I know
That makes me believe
I'm not alone
I'm not alone

I recognize the way you make me feel
It's hard to think that you might not be real
I sense that now the water's getting deep
I try to wash the pain away from me
Away from me

'Cause you're everywhere to me
And when I close my eyes
It's you I see
You're everything I know
That makes me believe
I'm not alone
I'm not alone
Oh, whoa, whoa

And when I touch your hand
It's then I understand
The beauty that's within'
It's now that we begin
You always light my way
There never comes a day
No matter where I go
I always feel you so

'Cause you're everywhere to me
And when I close my eyes
It's you I see
You're everything I know
That makes me believe
I'm not alone

'Cause you're everywhere to me
And when I catch my breath
It's you I breathe
You're everything I know
That makes me believe
I'm not alone

You're in everyone I see
So tell me
Do you see me?
",1.0,Everywhere,2000ennials,67.0,https://p.scdn.co/mp3-preview/020e04b331b6ada13496304889a4a2ca0fb8aa6c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0762,96.952,4.0,https://api.spotify.com/v1/tracks/1u0l8zWpQeMYStFkc2mLD7,1u0l8zWpQeMYStFkc2mLD7,0.476,2001-07-31,Michelle Branch,"['candy pop', 'dance pop', 'folk-pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",2001
3e7awlrlDSwF3iM0WBjGMp,0.00211,0.814,1.0,191760.0,0.627,https://api.spotify.com/v1/tracks/2QApyk4ji8K7tYOf7LZa9b,2QApyk4ji8K7tYOf7LZa9b,0.00124,8.0,0.0607,-3.294,"

Hey, hey
Damn

One foot in the club, everybody watch me
One pop of the booty, everybody love me
Ain't the reason I'm cocky
I make myself feel sexy
Fan of myself, I'm stannin' myself
I love me so much I put my hands on myself
Fan of myself, I'm stannin' myself
I love me so much I put my hands on myself

Man, I feel like Cleopatra, Joan of Arc, Queen of Hearts, yeah
Tonight it's only me that matters
Oh, you on that feminist tip?
Hell yeah, I am!

I don't need a man
If I'm loving you it's 'cause I can ('Cause I can)
I don't want your cash
I put my own rock on my hand
I put my own rock on my hand
I put my own rock on my hand (What?)
I don't need a man (Uh, uh)
If I'm loving you it's 'cause I can

Make way for the G-O, double D, E-S-S-S
Spare no enemies in this dress
Uh-huh, uh-huh
I make myself feel sexy
Fan of myself, I'm stannin' myself
I love me so much I put my hands on myself
Fan of myself, I'm stannin' myself
I love me so much, can't keep my hands off myself

Man, I feel like Cleopatra, Joan of Arc, Queen of Hearts, y-yeah
Tonight it's only me that matters
Oh, you on that feminist tip?
Hell yeah, I am!

I don't need a man (Need a man)
If I'm loving you it's 'cause I can ('Cause I can)
I don't want your cash (Uh, uh)
I put my own rock on my hand
I put my own rock on my hand
I put my own rock on my hand
I don't need a man (uh-huh)
If I'm loving you it's 'cause I can

Yeah one-one, take control
Drop your man down like you don't want him no more
Say two-two, freak the floor
Drop it so low that your thighs get sore
Say one-one, take control
Drop your man down like you don't want him no more
Say two-two, freak the floor
Drop it so low that your thighs get sore

I don't need a man (Need a man)
If I'm loving you it's 'cause I can ('Cause I can)
I don't want your cash (Uh-huh)
I put my own rock on my hand
I put my own rock on my hand
I put my own rock on my hand
I don't need a man (Uh uh)
If I'm loving you it's 'cause I can (Leigh, tell 'em)
I don't need a man
If I'm loving you it's 'cause I can ('Cause I can)
I don't want your cash
I put my own rock on my hand
I put my own rock on my hand
I put my own rock on my hand
I don't need a man (Uh-huh)
If I'm loving you it's 'cause I can
",1.0,Joan of Arc,"Cuando Oyes Pop, Ya No Hay Stop",60.0,https://p.scdn.co/mp3-preview/84e52e898ddd9634e878ef81cd9106c4636907f6?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0499,100.019,4.0,https://api.spotify.com/v1/tracks/2QApyk4ji8K7tYOf7LZa9b,2QApyk4ji8K7tYOf7LZa9b,0.603,2018-11-02,Little Mix,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop']",2018
2msPoIYdnKVeuOOM960FC2,0.932,0.468,1.0,248586.0,0.289,https://api.spotify.com/v1/tracks/6By7bdjfyDOXiIjKXLoZ35,6By7bdjfyDOXiIjKXLoZ35,0.0,1.0,0.108,-10.788,"

Love, let's talk about love
Is it anything and everything you hoped for?
Or do the feeling haunt you?
I know the feeling haunt you

This may be the night that my dreams might let me know
All the stars are closer, all the stars are closer, all the stars are closer
This may be the night that my dreams might let me know
All the stars are closer, all the stars are closer, all the stars are closer

Tell me what you gon' do to me
Confrontation ain't nothin' new to me
You can bring a bullet, bring a sword, bring a morgue
But you can't bring the truth to me
Fuck you and all your expectations
I don't even want your congratulations
I recognize your false confidence
And calculated promises all in your conversation
I hate people that feel entitled
Look at me crazy 'cause I ain't invite you
Oh, you important?
You the moral to the story? You endorsin'?
Motherfucker, I don't even like you
Corrupt a man's heart with a gift
That's how you find out who you dealin' with
A small percentage who I'm buildin' with
I want the credit if I'm losin' or I'm winnin'
On my momma, that's the realest shit

Let's talk about love
Is it anything and everything you hoped for?
Or do the feeling haunt you?
I know the feeling haunt you

This may be the night that my dreams might let me know
All the stars are closer, all the stars are closer, all the stars are closer
This may be the night that my dreams might let me know
All the stars are closer, all the stars are closer, all the stars are closer

Skin covered in ego
Get to talkin', I get involved, like a rebound
No control, no off switch
And the way that you bringin' me down
It's a turn on, get away from me
Know you mean wrong, keep away from me
And it's all wrong, get away from me, yeah
I, I just cry for no reason
I just pray for no reason
I just thank for the life, for the day
For the hours and another life breathin'
I did it all 'cause it feel good
You could live it all if you feel bad
Better live your life, we were runnin' out of time

Let's talk about love
Is it anything and everything you hoped for?
Or do the feeling haunt you?
I know the feeling haunt you

This may be the night that my dreams might let me know
All the stars are closer, all the stars are closer, all the stars are closer
This may be the night that my dreams might let me know
All the stars are closer, all the stars are closer, all the stars are closer
",1.0,All The Stars,Feeling Acoustically Good,65.0,https://p.scdn.co/mp3-preview/7aab208a86fed8ac3dfd0eca3791a90eb24626ca?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0395,81.952,4.0,https://api.spotify.com/v1/tracks/6By7bdjfyDOXiIjKXLoZ35,6By7bdjfyDOXiIjKXLoZ35,0.336,2018-02-09,Sofia Karlberg,"['dance pop', 'indie cafe pop', 'pop', 'post-teen pop', 'viral pop']",2018
31TPClRtHm23RisEBtV3X7,0.0222,0.765,1.0,196232.0,0.784,https://api.spotify.com/v1/tracks/4YLtrBhzjsI2LT6ybXQHeD,4YLtrBhzjsI2LT6ybXQHeD,0.00121,7.0,0.187,-5.215,"

Summer starts now

I love your heartbeat givin' me rhythm
And I can feel your frequency, so unique
In other words, such a freak, set me free

I wanna be, wanna be
I wanna be, I wanna be your—

Soulmate, for the night
Let me put my soul on you, it's only right
Let me pull you up out your body, into mine
Let me be your soulmate for the night

Just for the night, for the night
Just for the night, for the night
Just for the night

Two rhythms turn into one heartbeat, yeah
Magic when you get close to me
And we can disappear
Make it disappear, that's too many clothes for me

I wanna be
I wanna be, I wanna be your—

Soulmate, for the night
Let me put my soul on you, it's only right
Let me pull you up out your body, into mine
Let me be your soulmate for the night

Just for the night, for the night
Just for the night, for the night
Just for the night, for the night
Just for the night, for the night
Just for the night

Whatever you believe in could be real
'Cause I believe in miracles
So please right now, you and me right now
We could live our dreams right now
First, lay down

I'ma be your soulmate (ayy), for the night
Let me put my soul on you, it's only right
Let me pull you up out your body, into mine
Let me be your soulmate for the night
Just for the night
Soulmate for the night
Let me put my soul on you, it's only right
Let me pull you up out your body, into mine
Let me be your soulmate for the night

Just for the night, for the night
Ooh, whatever you believe in could be real
Just for the night, for the night
Just for the night, for the night
Ooh, whatever you believe in could be real
Just for the night, for the night
Just for the night

Ooh, whatever you believe in could be real
I love your heartbeat, ayy
I love your—whatever you believe in could be real
I love your heartbeat
I love your—
",0.0,SoulMate,"Cuando Oyes Pop, Ya No Hay Stop",63.0,https://p.scdn.co/mp3-preview/fd24511b6f37fe625b3440d9b01aca08ebb4b1ed?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0488,109.956,4.0,https://api.spotify.com/v1/tracks/4YLtrBhzjsI2LT6ybXQHeD,4YLtrBhzjsI2LT6ybXQHeD,0.449,2018-07-03,Justin Timberlake,"['dance pop', 'pop', 'pop rap']",2018
4xnihxcoXWK3UqryOSnbw5,0.32,0.647,1.0,167353.0,0.371,https://api.spotify.com/v1/tracks/75iZaRMctH8FamTOhokRVJ,75iZaRMctH8FamTOhokRVJ,0.0,1.0,0.205,-8.645,"

(I'm way too good at)
Saying I love you like I believe it
(I'm way too good at)
Staying up all night, keeping a secret
(I'm way too good at)
Turning my phone off whenever you call me
Only say that I want you 'cause it's what I'm used to

(I know, I know) I should leave
(Should I let go?) But I can't
It's like I'm standing at the bottom of a hole
With a shovel in my hand

I'm way too good at faking it
I'm way too good at making it look like
I don't want nobody else
I even started fooling myself

(I’m way too good at)
Being a zombie when we're in the bedroom
(I’m way too good at)
Doing the things I don't really want to

(I know, I know) I should leave
(Should I let go?) But I can't
It's like I'm standing at the bottom of a hole
With a shovel in my hand

I'm way too good at faking it
I'm way too good at making it look like
I don't want nobody else
I even started fooling myself
I'm way too good at faking it
I'm way too good at making it look like
I don't want nobody else
I even started fooling myself
'Cause I'm way too good at faking it

Ooh, I'm way too good at making it look like I love you
Making it look like I want to
Be here when I'm already gone
I should've told you all along
That you're not the one
Babe, I'm already done

I'm just way too good at faking it
I'm way too good at making it look like
I don't want nobody else
I even started fooling myself
I'm way too good at faking it
I'm way too good at making it look like
I don't want nobody else
I even started fooling myself
'Cause I'm way too good at faking it
I'm way too good at making it look like
I don't want nobody else
I even started fooling myself
'Cause I'm way too good at faking it

I'm way too good at
",0.0,Faking It,"Cuando Oyes Pop, Ya No Hay Stop",67.0,https://p.scdn.co/mp3-preview/0b4bdacc75170cc4ec9c087dbf64b3fa3955cbca?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0575,81.094,4.0,https://api.spotify.com/v1/tracks/75iZaRMctH8FamTOhokRVJ,75iZaRMctH8FamTOhokRVJ,0.243,2018-11-29,Sasha Sloan,"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop']",2018
2ysnwxxNtSgbb9t1m2Ur4j,0.89,0.711,1.0,211715.0,0.395,https://api.spotify.com/v1/tracks/6jR6rBNVF9bHpvdNNqOjvg,6jR6rBNVF9bHpvdNNqOjvg,0.0,10.0,0.0845,-7.327,"

Everything's been so messed up here lately
Pretty sure he don't wanna be my baby
Oh, he don't love me, he don't love me
He don't love me, he don't love me, but that's okay
'Cause I love me, yeah, I love me
Yeah, I love me, yeah, I love myself anyway, hey

Everything's gonna be alright
Everything's gonna be okay
It's gonna be a good, good life
That's what my therapists say
Everything's gonna be alright
Everything's gonna be just fine
It's gonna be a good, good life

I'm a mess, I'm a loser
I'm a hater, I'm a user
I'm a mess for your love, it ain't new
I'm obsessed, I'm embarrassed
I don't trust no one around us
I'm a mess for your love, it ain't new

Nobody shows up unless I'm paying (hey!)
Have a drink on me, cheers to the failing
Oh, he don't love me, he don't love me
He don't love me, he don't love me, but that's okay
'Cause I love me, yeah, I love me
Yeah, I love me, yeah, I love myself anyway, hey

Everything's gonna be alright
Everything's gonna be okay
It's gonna be a good, good life
That's what my therapists say
Everything's gonna be alright
Everything's gonna be just fine
It's gonna be a good, good life

I'm a mess, I'm a loser
I'm a hater, I'm a user
I'm a mess for your love, it ain't new
I'm obsessed, I'm embarrassed
I don't trust no one around us
I'm a mess for your love, it ain't new
",1.0,Hold My Girl (Acoustic Version),Feeling Acoustically Good,67.0,https://p.scdn.co/mp3-preview/8f25a4f6670a3da39efb30f7e5c945012ac308e3?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0311,122.043,4.0,https://api.spotify.com/v1/tracks/6jR6rBNVF9bHpvdNNqOjvg,6jR6rBNVF9bHpvdNNqOjvg,0.519,2018-11-02,George Ezra,"['neo-singer-songwriter', 'pop']",2018
6M2wZ9GZgrQXHCFfjv46we,0.00795,0.678,1.0,216080.0,0.714,https://api.spotify.com/v1/tracks/0mDGNetRxywxqgiXFbagZh,0mDGNetRxywxqgiXFbagZh,0.0,0.0,0.0827,-4.924,"

Maybe one day, I can see you
We can smile and wave, and it'll be okay
Maybe one day, it'll be cool
We could just be friends without the complications that it brings
When we start saying things
Yeah, I hurt you, and you hurt me
Yeah, we did some things that we can never take back
And we tried hard just to fix it
But we broke it more
And so, I guess some things are not meant to last
Is it too much to ask?

For tonight
Let's love like there's no goodbyes (No goodbyes)
Just for tonight
Pretend that it's all alright (All alright)
Why don't we hold each other, use each other, whisper pretty lies?
Just for tonight
Let's love like there's no goodbyes (No goodbyes)

No goodbyes
No goodbyes
No goodbyes, eh

In a dark room
We don't have to see the light of truth between me and you
We can stay blind in the meantime
Let our bodies say what we can never seem to communicate
Even though it's too late

For tonight
Let's love like there's no goodbyes (No goodbyes)
Just for tonight
Pretend that it's all alright (All alright)
Why don't we hold each other, use each other, whisper pretty lies?
Just for tonight
Let's love like there's no goodbyes (No goodbyes)

No goodbyes
No goodbyes
No goodbyes, eh
No goodbyes (no goodbyes)
No goodbyes (no goodbyes)
No goodbyes, eh

Maybe one day, I'll see you
Just smile and wave and be okay

For tonight
Let's love like there's no goodbyes
For tonight
Pretend that it's all alright (All alright)
Why don't we hold each other, use each other, whisper pretty lies?
Just for tonight
Let's love like there's no goodbyes (No goodbyes)

No goodbyes
No goodbyes
No goodbyes, eh
No goodbyes
No goodbyes
No goodbyes, eh
",1.0,No Goodbyes,Sad Bops,65.0,https://p.scdn.co/mp3-preview/9156a941a193bda63a710edbb2b8c030e23dc5ae?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0408,109.021,4.0,https://api.spotify.com/v1/tracks/0mDGNetRxywxqgiXFbagZh,0mDGNetRxywxqgiXFbagZh,0.307,2017-06-02,Dua Lipa,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",2017
5YGY8feqx7naU7z4HrwZM6,0.00124,0.551,1.0,248782.0,0.869,https://api.spotify.com/v1/tracks/0B48113ZG9UfkWWt7qD9xX,0B48113ZG9UfkWWt7qD9xX,3.03e-05,9.0,0.164,-5.043,"

Feels like I just woke up
Like all this time I've been asleep
Even though it's not who I am
I'm not afraid of who I used to be

No one stays the same (oh, oh)
You know what goes up must come down (oh, oh)
Change is a thing you can count on (oh, oh)
I feel so much younger now (oh, oh)

Feels like I've been living in a dream
But never make it to the end
My eyes open when they feel the light
It's always right before I'm about to scream

No one stays the same (oh, oh)
You know what goes up must come down (oh, oh)
Change is a thing you can count on (oh, oh)
I feel so much younger now (oh, oh)

What goes up must come down
What goes up must come down
What goes up must come down
What goes up must come down (yeah)

No one stays the same (oh, oh)
You know what goes comes back around (oh, oh)
Change is a thing you can count on (oh, oh)
I feel so much younger now (oh, oh)

I feel so much younger now (yeah)
I feel so much younger now
",1.0,Younger Now,"Cuando Oyes Pop, Ya No Hay Stop",44.0,https://p.scdn.co/mp3-preview/a7a12e1ae411f6ec24fdf8764f764ddc1b34296f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0606,121.91,4.0,https://api.spotify.com/v1/tracks/0B48113ZG9UfkWWt7qD9xX,0B48113ZG9UfkWWt7qD9xX,0.297,2017-08-17,Miley Cyrus,"['dance pop', 'pop', 'post-teen pop']",2017
2auiVi8sUZo17dLy1HwrTU,0.101,0.863,1.0,111227.0,0.625,https://api.spotify.com/v1/tracks/7yvdp8dqmxExSJwT2fn6Xq,7yvdp8dqmxExSJwT2fn6Xq,4.13e-06,8.0,0.166,-6.323,"

Hey
Ahh, ahh, ahh, ahh
Ahh, ahh, ahh, ahh
Ooh, ooh
Ooh, ooh
Ahh, ahh, ahh, ahh
Ahh, ahh, ahh, ahh

I just wanna wake up to the suns and Saint Laurent
Hundred thousand dollars on the fronts and the blunts
I just wanna wake up on goodbye, only I
Out in the Rolls that's rented, windows tinted
We got a big spendin', big spendin'
I'ma get back on my feet, give me a minute
I'ma feel this in my thighs, like evenin' it
Young summer, young summer, give me a minute

Sun down, wind chimes
Break it down, one line, a line
Can't no see me, no flex, be kind
Dollars never show up on CP time

I just wanna wake up on CP time
Wake up to that nigga, leave he behind
Get a presidential suite, leave with they linen
In the Rolls that's rented, windows tinted

Sun down, wind chimes
Break it down, one line, a line
Can't no see me, no flex, be kind
Dollars never show up on CP time

What do you have? Well count me
No, I didn't say a thing, uh-uh
I didn't say nothing
",1.0,Binz,Indie Alternative Everything,71.0,https://p.scdn.co/mp3-preview/3115723717602ad7a6201d86ae736d8a634ed55f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.313,83.98,4.0,https://api.spotify.com/v1/tracks/7yvdp8dqmxExSJwT2fn6Xq,7yvdp8dqmxExSJwT2fn6Xq,0.456,2019-03-01,Solange,"['alternative r&b', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2019
2QSPrJfYeRXaltEEiriXN9,0.174,0.678,1.0,204418.0,0.607,https://api.spotify.com/v1/tracks/0sZfuG1rArPovx9CdZ40vZ,0sZfuG1rArPovx9CdZ40vZ,0.0,0.0,0.0788,-7.19,"

I should probably leave, right?
You got me buzzin' like a street light
And I've been trying to put it behind
But can't deny we got a real vibe
You doing something I can't explain now
Putting pictures on my brain now
But really I should get some me time
Before I do something I can't rewind

Oh baby, gimme highs and lows
Wanna get close, no clothes
I don't feel like going home now
Got me all up in the zone now
Oh baby, gimme highs and lows
Wanna get close, no clothes
Probably better if I go now

You make me, you make me
You make me wanna make mistakes
Love how bittersweet it tastes
He-he-hey
You make me, you make me
You make me wanna make mistakes
Bend my heart until it breaks
He-he-hey

You say a lot in between lines
It's in the air like real high
You make it really hard to leave
I know I'm gonna want to get out of my Levi's
You doing something I can't explain
Putting pictures on my brain (putting pictures on)
And really I should get some me time
But in the meantime, some you and me time

Oh baby, gimme highs and lows
Wanna get close, no clothes
I don't feel like going home now
Got me all up in the zone now
Oh baby, gimme highs and lows
And mixin' up the do's and dont's
Probably better if I go now

You make me, you make me
You make me wanna make mistakes
Love how bittersweet it tastes
He-he-hey
You make me, you make me
You make me wanna make mistakes
Bend my heart until it breaks
He-he-hey
You make me, you make me
You make me wanna make mistakes
Love how bittersweet it tastes

I've been trying to take it slow
But you're making it impossible
I don't wanna think it through
I just wanna... with you, ooh, mmm
He-he-hey

You make me, you make me
You make me wanna make mistakes
Love how bittersweet it tastes (it tastes like)
He-he-hey
You make me, you make me
You make me wanna make mistakes
Bend my heart until it breaks
He-he-hey
You make me, you make me
You make me wanna make mistakes
Love how bittersweet it tastes (it tastes like)
He-he-hey
You make me, you make me
You make me wanna make mistakes
Bend my heart until it breaks
He-he-hey
",1.0,Mistakes,"Cuando Oyes Pop, Ya No Hay Stop",50.0,https://p.scdn.co/mp3-preview/84e08e1feaa2c1ebf29f1bfb9fe91d15dd038e23?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.075,91.973,4.0,https://api.spotify.com/v1/tracks/0sZfuG1rArPovx9CdZ40vZ,0sZfuG1rArPovx9CdZ40vZ,0.445,2017-09-15,Tove Styrke,"['dance pop', 'electropop', 'indie poptimism', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'tropical house']",2017
6KImCVD70vtIoJWnq6nGn3,0.0259,0.518,1.0,340707.0,0.575,https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV,5ELRkzdzz0HvGpMDlfZHkV,0.0,5.0,0.109,-4.616,"

Just stop your crying, it's a sign of the times
Welcome to the final show
Hope you're wearing your best clothes
You can't bribe the door on your way to the sky
You look pretty good down here
But you ain't really good

We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?

Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Just stop your crying, it'll be alright
They told me that the end is near
We gotta get away from here

Just stop your crying, have the time of your life
Breaking through the atmosphere
And things are pretty good from here
Remember everything will be alright
We can meet again somewhere
Somewhere far away from here

We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?

Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Stop your crying, baby, it'll be alright
They told me that the end is near
We gotta get away from here

We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?

We don't talk enough, we should open up
Before it's all too much
Will we ever learn? We've been here before
It's just what we know

Stop your crying, baby, it's a sign of the times
We gotta get away, we got to get away
We got to get away, we got to get away
We got to get away
We got to, we got to, away
We got to, we got to, away
We got to, we got to, away
",1.0,Sign of the Times,"Cuando Oyes Pop, Ya No Hay Stop",73.0,https://p.scdn.co/mp3-preview/9801b9239ad1b833f1317574ee55b9d7b8426ff1?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0302,120.019,4.0,https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV,5ELRkzdzz0HvGpMDlfZHkV,0.209,2017-04-07,Harry Styles,"['dance pop', 'pop', 'post-teen pop']",2017
